秋水中国象棋,http://f2.g.mi.com/download/AppStore/063f7943344634bbc8ec818a30966b5c3777ec6d4/com.xzuson.game.chess.mi.apk,"小米版秋水中国象棋为您提供秋水中国象棋安卓版最新下载，最全的秋水中国象棋游戏攻略，礼包激活码，欢迎来小米下载秋水中国象棋。【游戏介绍】经典残局，沉浸于破解；
挑战智力，切磋于电脑；
古朴音乐，迷恋于对弈；
点击开始，尽显掌中传奇。
秋水中国象棋是一款低内存、免流量、高分辨率、完全免费的手机单机游戏，适配于所有安卓系统的手机、平板。"
QQ飞车手游-送A车,http://f100.g.mi.com/download/AppStore/07295e1ced6a34390b1c034a3325fe5a4a57bcdc1/com.tencent.tmgp.speedmobile.apk,"小米版QQ飞车手游-送A车为您提供QQ飞车手游-送A车安卓版最新下载，最全的QQ飞车手游-送A车游戏攻略，礼包激活码，欢迎来小米下载QQ飞车手游-送A车。【游戏介绍】腾讯十年经典，唯一官方正版《QQ飞车手游》，累计注册用户突破2个亿，全民竞速手游不可不玩！
《QQ飞车手游》由端游原班人马倾情打造，采用最新的渲染方式，为玩家带来耳目一新的视觉体验！玩法上传承端游的操作手感，原汁原味还原各种中高端操作技巧，竞速赛、道具赛、排位赛、剧情模式等端游经典模式玩法悉数登场，等你挑战！指尖狂欢，极速漂移，尽在《QQ飞车手游》！"
热血三国,http://f2.g.mi.com/download/AppStore/00aeed3bfd10146c1a1ac552db60ecc4572f63314/com.rxsgfk1.mi.apk,小米版热血三国为您提供热血三国安卓版最新下载，最全的热血三国游戏攻略，礼包激活码，欢迎来小米下载热血三国。【游戏介绍】一款以三国为背景的游戏。大汉末年，皇帝昏庸，宦官专权，民不聊生，终于导致黄巾之乱，天下陷入一片混乱之中。各地军阀趁机拥兵割据，彼此攻伐不止。值此乱世，有无数胸怀大志的豪杰趁势而起，各霸一方，为了建立一统天下的不世功业而互相搏杀，由此揭开了一幕幕让人热血沸腾的三国史诗篇章。玩家作为一名乱世中崛起的英雄，为了天下一统的大业而努力。玩家需要逐步建设城池，发展建筑，提升科技，招募军队，并开拓新的城池。玩家之间可以进行贸易和战争。玩家可以降服众多三国名将，并与他们并肩作战。最终，玩家将建立一个庞大的帝国，成为一统天下的帝王！
蜀门手游,http://f2.g.mi.com/download/AppStore/084d8e3338e4c477c9406a86096030bf93ac1fb23/com.ycgame.smsy.mi.apk,小米版蜀门手游为您提供蜀门手游安卓版最新下载，最全的蜀门手游游戏攻略，礼包激活码，欢迎来小米下载蜀门手游。【游戏介绍】《蜀门》手游以同名端游为制作蓝本，原班研发人马匠心打造。该作延续剧情、复刻玩法、还原经典。游戏以“蜀山传”为背景、“法宝”为核心打造全新剧情，亦有宏大世界观、也有游戏本身高自由度的角色自定义养成；似曾相识的场景、耳熟能详的音乐伴你重返经典蜀门，寻回旧日情怀。
三国杀移动版,http://f2.g.mi.com/download/AppStore/098123a7a129a4654a94d8daba2aaa89f29700032/com.bf.sgs.mi.apk,"小米版三国杀移动版为您提供三国杀移动版安卓版最新下载，最全的三国杀移动版游戏攻略，礼包激活码，欢迎来小米下载三国杀移动版。【游戏介绍】《三国杀》2021金翎奖最佳原创移动游戏
《三国杀》小米2021年最受欢迎游戏
《三国杀》小米2020年桌游热玩榜Top1
《三国杀》小米超级会员专属游戏 
《三国杀》2020年年度十佳卡牌游戏
《三国杀》2020年度十佳电竞游戏

【游戏介绍】
《三国杀》是游卡网络第一策略手游，国民桌游大作！
经典主、忠、内、反身份玩法，还原最初的“三国杀”桌游体验；
2V2排位赛玩法，邀请好友一起开黑排位，开开心心一起做将军；
欢乐斗地主、新国战2020、团战3V3、至尊1V1、统率三军、幻化之战等，带给你欢乐作战乐趣；
300多个武将可供选择，一战成名，实力控场！
2亿对手已经抵达战场，准备战斗，就在《三国杀》！

【玩法特色】
1-身份场玩法：5人军争、8人军争，开局随机身份！
主公击败反贼和内奸获得胜利，忠臣护卫主公并击败反贼和内奸可获得胜利，反贼击败主公可获得胜利，内奸先击败忠臣和反贼，再和主公1V1击败主公才可获得胜利。

2-排位赛：2V2公平竞技！
双人匹配，队友之间可互相看牌，战斗节奏快，这一刻，默契配合将成为制胜关键。
巅峰赛场，排位赛进阶，这里是全服高手的对决。

3-新国战2020：技能重置、畅爽战斗！
国籍双将系统，武将技能特别重置，《三国杀》高阶玩法，适合高手的你。

4-活动场：轻松游戏，欢乐一下！
欢乐斗地主，三国武将陪你斗地主；
幻化之战，八人各自为战，最后生存下来的人才可获得胜利；
天子策试，玩家1V1匹配答题，答题既快又准者获得奖励；
统率三军，玩家分别操控3个武将进行一对一战斗，击败对手的主帅即可获得胜利；

5-比赛场：公平竞技，奖金好礼领不停！
全民锦标赛，自主创建比赛，每日不同主题，在这里你就是最靓的仔；
官方比赛，不定期开赛，实物奖品等你赢；"
同城游掼蛋,http://f2.g.mi.com/download/AppStore/06ba70a9428404e669da7a1729ad95ef7bee1d2ee/com.uc108.mobile.hagd.num1.mi.apk,"小米版同城游掼蛋为您提供同城游掼蛋安卓版最新下载，最全的同城游掼蛋游戏攻略，礼包激活码，欢迎来小米下载同城游掼蛋。【游戏介绍】各大主播倾力推荐，2023年好玩的棋牌游戏，经典中的经典，！掼蛋另有“惯蛋”、“贯蛋”等别称，同城游在原有的内容上做创新，衍生了不洗牌掼蛋、血战掼蛋等趣味性玩法。天天送好礼，只等你来战！

· 游戏特色 ·
【血流成河】苏皖地区掼蛋大师齐聚高手技术大比拼，体验经典地道掼蛋玩法，各地规则应有尽有。
【登录有礼】每日登录领取银两福利，破产还有3次补助机会，助您东山再起。
【理牌智能】横、竖牌理牌方式，炸弹一秒整理，打牌更方便。
【多人在线】众多高手玩家在线，匹配更便捷。
【多种玩法】不洗牌，明暗地主，炸弹翻倍，输赢一念之间"
诛仙,http://f100.g.mi.com/download/AppStore/0ea784fcc9d6547448e7d767d87da9217d4177d52/com.wanmei.zhuxian.mi.apk,小米版诛仙为您提供诛仙安卓版最新下载，最全的诛仙游戏攻略，礼包激活码，欢迎来小米下载诛仙。【游戏介绍】《诛仙》手游全新门派星算2月23日正式上线，多重福利活动等待玩家们开启，更有全新场景星演阁与全新PVP活动神海夺宝等待着玩家们体验。
航海霸业,http://f2.g.mi.com/download/AppStore/0a727b057aee84613a0ae6970a17258dad4a78936/com.acewebgames.oceantradekings.mi.apk,"小米版航海霸业为您提供航海霸业安卓版最新下载，最全的航海霸业游戏攻略，礼包激活码，欢迎来小米下载航海霸业。【游戏介绍】《航海霸业》是一款经营类RPG航海手机游戏，是一款集合了探索、经营、贸易和战斗为一体的模拟海洋冒险游戏，玩家在游戏中是在大航海时代生活的人们，驾船展开世界之旅。
如您是未满14周岁的未成年人，请在监护人的陪同之下下载游戏。"
会说话的汤姆猫2,http://f2.g.mi.com/download/AppStore/0482899ad837c479496eec59d049ed5e9fc27dc48/com.outfit7.talkingtom2free.apk,"小米版会说话的汤姆猫2为您提供会说话的汤姆猫2安卓版最新下载，最全的会说话的汤姆猫2游戏攻略，礼包激活码，欢迎来小米下载会说话的汤姆猫2。【游戏介绍】特性：
- 对汤姆说话：他会用自己滑稽的声音重复你说的话。
- 跟汤姆一起玩耍：抚摸他、戳戳他，在迷你游戏中向他发起挑战并赢取金币。
- 打扮汤姆：全新配件、全新服饰、全新套装。牛仔汤姆或是海盗汤姆你觉得怎么样？
- 超酷的全新地点：汤姆从他的老巷子搬到了超酷的新公寓里。
- 有趣的全新动作：爆炸袋、砸枕头还有放屁屁！
- 吸引人的迷你游戏：向上攀爬到太空，收集额外的金币。
- 获得成就：跟汤姆一起玩耍获得特殊成就。
- 录制汤姆：录制汤姆玩耍的视频，发送给你的好友!

本应用包含： 
- 个性化内容来吸引用户再次玩本应用 
- 观看由 Outfit7 动画人物出演的视频
- 进行应用内购买的选项"
航海王强者之路,http://f2.g.mi.com/download/AppStore/0c1afe9e763f24ecfaf91fa21bc4a9bbc491b81d5/com.shanghailvbing.hhw.mi.apk,"小米版航海王强者之路为您提供航海王强者之路安卓版最新下载，最全的航海王强者之路游戏攻略，礼包激活码，欢迎来小米下载航海王强者之路。【游戏介绍】《航海王强者之路》与《航海王：红发歌姬》的联动将会带来全新的伙伴，与他们产生羁绊，一同踏上征程，以及游戏外多重线上活动，为航海王粉丝和玩家朋友带来一场欢乐的盛会，奉上专属的精彩福利。
作为超人气动画航海王正版授权卡牌手游，得到了海量粉丝及游戏玩家的喜爱。玩家可以在游戏主线剧情中从哥特岛出发体验经典剧情，招募原作中路飞、佐罗等多位角色，并根据自己的爱好搭配各种阵容，更有多种玩法等待玩家参与体验。
正版授权原汁原味、收集伙伴策略对战、多样玩法自由探索……观看剧场版时燃起的热血与感动，可以在《航海王强者之路》手游中带来更加沉浸式的体验。一起踏上航海王强者之路，热血燃续！"
蛇蛇争霸,http://f2.g.mi.com/download/AppStore/0080d9fce06884a558e851275f5c17ad2ae2c1776/com.bairimeng.snake.mi.apk,"小米版蛇蛇争霸为您提供蛇蛇争霸安卓版最新下载，最全的蛇蛇争霸游戏攻略，礼包激活码，欢迎来小米下载蛇蛇争霸。【游戏介绍】游戏介绍
随时随地，想玩就玩，3分钟一局超爽体验！
【经典玩法】
—真人对战、实时轻竞技，贪吃蛇经典玩法全新畅玩
—生化模式、欢乐大冒险，宝石抢夺战，带你进入不同的蛇宝世界
—趣味社交、家族互动、组团开黑，一起carry全场
—超多可爱精致的皮肤，搭配出最炫酷的蛇宝"
太古神王,http://f2.g.mi.com/download/AppStore/098e3aee72e974eb0881485e9bfbcd59b9898f1ae/com.bingougame.tgsw.mi.apk,"小米版太古神王为您提供太古神王安卓版最新下载，最全的太古神王游戏攻略，礼包激活码，欢迎来小米下载太古神王。【游戏介绍】【游戏简介】
玄幻类最具人气小说正版授权，逆天修行，觉醒神王血脉，爽快升级问鼎仙域！电影级画质呈现真实玄幻世界，360°自由飞行；五大职业体系，七次转职突破；设计时装武器，收服上古神兽坐骑，自由交易神兵仙器，帮派混战畅爽PK，原著作者净无痕鼎立推荐，最热血的玄幻修真等你来战!

【游戏特色】
★正版授权 热血经典★
起点玄幻大作《太古神王》正版授权改编，高清3D画质再现九天神王世界，让你像原著主角一样爽快修仙，体验星魂觉醒、妖神降世、逆天成神、剑指仙域等经典剧情！

★装备靠打 自由交易★
橙色、红色高品质装备各类BOSS皆有掉落，超高爆率海量类别，超大仙域装备库助你轻松超神！更有支持全服装备、材料、道具自由交易的拍卖行，自主定价元宝交易绝对公正，抓住商机一瞬万利绝对不是梦！

★拉风修仙 个性百变★
天生炫酷神翼，上天入地自由飞行；洪荒巨鲲、魔幻机甲、鬼魅妖灵，粒子世界珍宝集结，百变坐骑灵仆任你选择！还有真心话大冒险、甜蜜姻缘、灵仆飞升、身外化身……超多趣味玩法等你体验！

★快意仙侠 福利满满★
开局获取主角光环，体验爽快福利多，超高收益躺着拿，自助修仙不操心，极速超神保送六转，好友组队拥有超高爆率！

★丰富玩法 战无止境  ★
魔域猎妖兽，野外抢BOSS，和平秘境默契共战，须弥战场刺激求生……还有势力联赛、神器试炼、跨服仙域，以及最具人气的天梯争霸。各种PVE、PVP玩法任你挑选，当然还有海量奖励等你来拿！无热血，不玄幻，一起战个痛快！"
多乐中国象棋,http://f2.g.mi.com/download/AppStore/0d964793c800d4973be2fcd9f68a636de4d439cf0/com.duole.chinachess.mi.apk,"小米版多乐中国象棋为您提供多乐中国象棋安卓版最新下载，最全的多乐中国象棋游戏攻略，礼包激活码，欢迎来小米下载多乐中国象棋。【游戏介绍】多乐中国象模游戏基础玩法详解 
1、多乐中国象棋是一款，功能强大，界面精美、内容丰富的中国象棋游戏。
2、首创对局评价，局势分析，可解惑答疑，稳增棋力。
3、独有的多种引擎选择，引擎棋风细腻，能攻善守，对各种杀型处理非常到位。
3、复盘分析，可将对弈情况进行数据可视化，知其然知其所以然。 
4、人机对弈可选择从新手到大师的多个难度级别电脑，电脑引擎棋力极强，在攻杀凌厉的同时不乏稳重。
5、支持联网对弈，人机对弈，人人对弈，挑战模式""自定义""支持更多的棋谱文件格式。
6、内置千盘残局，排局供棋友练习各种象棋杀法，并提供电脑提示功能。
7、打谱模式中包含猜棋谱的功能（记谱模式），用于记忆棋谱或猜测大师走棋以提高棋"
崩坏学园2,http://f100.g.mi.com/download/AppStore/0fe5166dda1c54982b956206948130c9e54a42e50/com.miHoYo.game2144.mi.apk,"小米版崩坏学园2为您提供崩坏学园2安卓版最新下载，最全的崩坏学园2游戏攻略，礼包激活码，欢迎来小米下载崩坏学园2。【游戏介绍】国民级萌系横版射击手游！
游戏中有上百种不同类型的关卡——可休闲，可挑战！
可供使用的武器装备数以百计——近战！远程！战术多变！"
贝贝捕鱼-高爆版,http://f2.g.mi.com/download/AppStore/0de48171b319046e2b845b7cddccf78755d3f0e26/com.sjhy.bbby.mi.apk,小米游戏中心是由小米公司推出的手机游戏下载工具，集游戏推荐、资讯攻略、直播、社交、互动、管理于一体，为用户提供休闲益智手游、角色扮演手游、小米射击手游、动作冒险手游下载，致力于为小米游戏用户提供全面，优质的手机游戏体验。
真实摩托锦标赛,http://f2.g.mi.com/download/AppStore/009e83feef8f3441e83629a0fefbce04252292bd2/com.yunbu.motorider.mi.apk,"小米版真实摩托锦标赛为您提供真实摩托锦标赛安卓版最新下载，最全的真实摩托锦标赛游戏攻略，礼包激活码，欢迎来小米下载真实摩托锦标赛。【游戏介绍】玩法多样的三种游戏模式！继承传统摩托车赛车游戏简单暴力玩法的同时，我们加入了职业模式、无尽模式和限时模式。

在职业模式中，成为奖励任务的收猎者。在限时模式中，体验全力加速突破极限。在无尽模式中，超越那些不合格的菜鸟们！但是无论哪种模式，要做的事情都很简单--从车库中选择喜欢赛车，然后跨上摩托车，加速！超车！搞事！超越对手，超越疾风，成为这场赛道冒险的王者！

成为优秀的摩托车手除了必要的冒险精神外，炫酷的摩托车也是不可或缺的！我们车库中拥有大量炫酷的摩托车，来自世界各地的车型。升级，改造的玩法也让这场在手掌中的荣耀之战变得奇妙无比。

在一场场刺激的竞赛中成为称霸赛场的王者吧！"
无双战将-新三国塔防,http://f2.g.mi.com/download/AppStore/04973e114b7864e258c4d4eaacc65bf57689606d3/com.zgylsg.mi.apk,"小米版无双战将-新三国塔防为您提供无双战将-新三国塔防安卓版最新下载，最全的无双战将-新三国塔防游戏攻略，礼包激活码，欢迎来小米下载无双战将-新三国塔防。【游戏介绍】《无双战将》是一款以三国为时代背景的塔防+RPG精品卡牌的游戏。游戏在还原了经典塔防玩法的同时，还加入了名将养成、车轮战PVP、跨服国战等创新玩法。马上进入游戏，演绎属于你的三国吧！

游戏特色：
【海量武将，尽收麾下】
Q版角色谈笑三国，百名史诗武将震撼登场，

【热血战场，激烈厮杀】
车轮战的模式再现三国时期武将单挑的情景，让三国历史战役在你的指尖生动重现。

【策略为王 任你驱遣】
远交近攻，玩法丰富，无双吕布、赵云、关羽，谁是最酷炫的武圣传说？由你决定！

【萌战天下 滴水不漏】
炮弓军法，手控大招，技能绚烂！单局塔防短平快，精彩激战不打折！给你前所未有的激情体验！！"
御剑仙缘-3D国风仙侠手游,http://f2.g.mi.com/download/AppStore/0fe94ad5ae52141ab973fa3a37c591c929730649d/com.tencent.tmgp.huojieyou.yujianxy.mi.apk,"小米版御剑仙缘-3D国风仙侠手游为您提供御剑仙缘-3D国风仙侠手游安卓版最新下载，最全的御剑仙缘-3D国风仙侠手游游戏攻略，礼包激活码，欢迎来小米下载御剑仙缘-3D国风仙侠手游。【游戏介绍】当时明月在，曾照我修仙！
《御剑仙缘》是2023年玄幻修仙ARPG手游大作。颠覆性的神装掉落系统，让你挂机打怪轻松爆红装。缠绵悱恻的爱情、跌宕起伏的剧情让人目不暇接，大呼过瘾！在这个过程中，玩家不仅可以体验曲折离奇的剧情，还有丰富刺激的任务设计，功能齐全的虚拟社会，应有尽有！超高爆率仙侠，细腻精美的游戏质感，夺目绚丽的技能效果，热血激烈的对决，各界天才的碰撞，一切皆在史无前例的《御剑仙缘》，好玩到让你根本停不下来！

游戏特点：

★ 自由PK 闯荡江湖任逍遥

★ 跨服群战 敌军百万震天嚎

★ 绝世利器 一刀破碎青云天

★ 上古神兽 凤凰翱翔碎星乱 

★ 亿元豪礼 七天迎新大派送 

★ 百里挑一 夫妻情缘齐飞仙"
战棋三国2,http://f2.g.mi.com/download/AppStore/0971090ddf7b1442a8a5fbfc3154e5c51a8639aaf/com.bantu.zqsgr.mi.apk,"小米版战棋三国2为您提供战棋三国2安卓版最新下载，最全的战棋三国2游戏攻略，礼包激活码，欢迎来小米下载战棋三国2。【游戏介绍】《战棋三国2》是一款以三国时期为背景的策略（slg）战棋游戏,玩家将扮演一代枭雄曹操逐鹿中原，组建军队招贤纳士，重温东汉末年波澜壮阔的战乱史诗。

【游戏特色】
1、神兵利器，名将云集
百件宝物，种类繁多任你收集;名将云集，各有特色任你挑选
2、兵种相克，高自由度
武将任意招募培养，装备搭配全凭喜好，兵种多样巧妙搭配，百变组合打造唯一的三国
3、极致策略，关卡丰富
通关模式攻城略地；挑战模式征战天下，各色关卡重温经典
4，激情团战，巅峰对决
激情军团争夺战！万人集结号令千军，战争一触即发！冲排名公正对决，与顶级玩家一决雌雄，赢取丰富奖励

下载《战棋三国2》在攻城掠地的过程中体验战棋的独特魅力!"
梦幻花园-蜂蜜节开启,http://f100.g.mi.com/download/AppStore/04d42a8260ab14f588ce28380a88ab9e4512bc1f6/com.ledou.mhhy.mi.apk,"小米版梦幻花园-蜂蜜节开启为您提供梦幻花园-蜂蜜节开启安卓版最新下载，最全的梦幻花园-蜂蜜节开启游戏攻略，礼包激活码，欢迎来小米下载梦幻花园-蜂蜜节开启。【游戏介绍】欢迎来到《梦幻花园》！探索充满惊喜的故事情节，让美丽的花园恢复往日荣耀时光！

开始冒险旅程：闯三消关卡，整修并装饰花园的不同区域，揭开花园中的秘密，与有趣好玩的游戏内人物共同成长，其中包括你的私人管家奥斯汀！还在等什么呢？去打造你的梦想花园吧！

游戏特色：
● 独一无二的玩法：闯消除关卡、整修并装饰花园、体验丰富的故事情节，应有尽有！
● 数千个独特的三消关卡
● 多个游戏内人物等待着与您成为朋友
● 一只总能让你保持开心的可爱宠物
● 游戏内朋友圈为你展示丰富的小镇生活
● 花园中形形色色的区域和独特建筑：破败的喷泉、神秘的迷宫等等"
全民奇迹,http://f2.g.mi.com/download/AppStore/05685f06707e547e6a32047b1726d2ac705509356/com.qmqj.tianmashikong.mi.apk,小米版全民奇迹为您提供全民奇迹安卓版最新下载，最全的全民奇迹游戏攻略，礼包激活码，欢迎来小米下载全民奇迹。【游戏介绍】《全民奇迹》是一款以《奇迹MU》为蓝本的动作手游，游戏以Unity3D引擎打造，结合细微粒子，全息三维空间和真人动作捕捉技术，为玩家打造出一个旷世宏伟而流光绚丽的奇幻世界。华丽的技能，畅快的操作体验，把玩家带回到十年前那个奇迹的年代。
航海王：燃烧意志,http://f100.g.mi.com/download/AppStore/06b746a2a57594984860669b692fce52560a0bdf9/com.pkwan.op.mi.apk,"小米版航海王：燃烧意志为您提供航海王：燃烧意志安卓版最新下载，最全的航海王：燃烧意志游戏攻略，礼包激活码，欢迎来小米下载航海王：燃烧意志。【游戏介绍】《航海王：燃烧意志》“燃梦渡春”新春版本震撼来袭！新春内容、全新限定、福利玩法纷沓而至！邀您一起新春欢聚，燃梦渡春！

◎ 全新剧情开启  蛋糕岛冒险继续 ◎
蛋糕岛新篇章开启，新地图、新剧情、新副本等你体验！
全新剧情— 快来继续冒险吧！

◎ 让我跟你一起战斗吧！ 新春限定SSR大和参上 ◎
新春限定，SSR大和限时登场！SSR大和将拥有优秀的属性面板和强劲的输出能力，且还有全新时装助力加持哦~ 快和她一起战斗吧！

◎ 春节庆典  新春惊喜欢乐来袭 ◎
全新玩法——新春庆典上线，趣味问答、每日签到和庆典挑战等活动由你体验！这个新春，有冒险，也有连续不断的福利和欢乐哦！

◎ 新春红包  领取红包分享新春好运！◎
新年可别忘了将好运分享给自己的好朋友哦！ 全新活动——新春红包即将上线，可获取彩钻红包和道具红包两种，还可在游戏频道内抢夺他人发送的红包哦~ 让我们领取更多红包，一起分享好运吧~

◎ 新手手册  全新萌新引导玩法 ◎
全新功能——新手手册将加入新春版本！福利向萌新指引，让你更好地度过新手期，领取超多惊喜福利哦~ 此外，还有专门为萌新玩家筹备的新手卡池，以及为老船长回归新服提供的新手跳过功能哦！ 船长们敬请期待~

◎ 角色试玩卡  抢先体验未获得角色 ◎
巅峰对决往往细节论成败！ 全新功能——角色试玩卡来袭！充分帮助船长更好地规划自己的阵容，搭配以及帮助大家更加清楚角色机制、阵容等养成内容的适应性。船长可在PVE对战中尽情体验~

◎ 四大优化 玩法升级体验拉满 ◎
新版本可不仅有全新内容，我们还做了不同方向的优化升级哦！海岛争霸系统更新、重返航线内容优化更新、觉醒招募内容优化更新、新手剧情跳过功能优化，四大功能优化！让我们一起新年欢聚，燃梦渡春吧~

《航海王：燃烧意志》全3D场景主机级表现，原版殿堂级声优倾情献声，无限 combo 畅快对决，让船长们体验到原汁原味的航海王冒险。这个新年，《航海王：燃烧意志》邀你赴一场拥有超高画质、超燃的战斗浪漫航海冒险！"
开心水果连连看2,http://f2.g.mi.com/download/AppStore/046840a54e74142f093f4919b87f7f93db1d7f38c/com.gamejoy.game.onetfruit.apk,"小米版开心水果连连看2为您提供开心水果连连看2安卓版最新下载，最全的开心水果连连看2游戏攻略，礼包激活码，欢迎来小米下载开心水果连连看2。【游戏介绍】全球热门经典连连看消除游戏，你可以一个手指玩到底！
水果连连看经典版，好玩的快速简单消除游戏,没有之一，
关卡设计与电脑经典版的连连看整体同步，并结合了手机平板设备做了完美的适配。

玩家推荐理由：

“果蔬题材画面超甜美，女性玩家心爱，萌萌哒”.
“玩法超容易，只需连线2个及以上的同色水果就可以消除”.
“高品质高设计感的游戏水准，瞬间高大上”.
“超过1000个关卡让大家尽情玩到High High High”.
“完美适配平板和手机等各种设备”.
“完美的游戏体验，好玩指数不断飙高”.
“五大模式[经典模式,极速模式,休闲模式,无限模式,地狱模式]”.

水果连连看经典，专为手机游戏玩家而生！不管你是菜鸟还是高手，这里都适合你！
爱上水果连连看，么么哒！一起来水果消消乐吧！"
被尘封的故事,http://f2.g.mi.com/download/AppStore/02e9ce7f857ee424bb1e3592f80dc93c617f350d5/com.mindblocks.blocks.mi.apk,"小米版被尘封的故事为您提供被尘封的故事安卓版最新下载，最全的被尘封的故事游戏攻略，礼包激活码，欢迎来小米下载被尘封的故事。【游戏介绍】RPG沙盒游戏的传承者《被尘封的故事》。您将化身为龙骑士，探索这个危机四伏的世界。收集武器装备的同时，追捕猎杀那些神秘的生物，最后带领大家击败混乱世界的幕后黑手。
千呼万唤始出来！《被尘封的故事》联机版正式上线啦！							
【全新的游戏体验】联机版采用房间制联机方式，最多支持6名玩家在同一世界探险！	
【全新的角色形象】独特的发色与着装组合，结合性别区分，多达36种个性角色搭配！后续会推出更多！
【全新的数据存储】每个角色的数据独立保存，不与世界捆绑，让您自由出入他人世界，没有束缚！
【全新的系统玩法】宠物换肤功能隆重上线，让宠物外观不再千篇一律，更能彰显您的强大实力！
【全新的武器类型】全新的副手武器类型，更多的武器组合，更多的搭配效果！
还在等什么？！快招呼小伙伴一起去探索未知区域，挑战远古魔王吧！"
真人天天斗地主,http://f2.g.mi.com/download/AppStore/0a29fb7047c0e49c9820699a661bbcc7c2dd7d89b/com.zengame.zrttddz.mi.apk,"小米版真人天天斗地主为您提供真人天天斗地主安卓版最新下载，最全的真人天天斗地主游戏攻略，礼包激活码，欢迎来小米下载真人天天斗地主。【游戏介绍】最欢乐最稳定最爽快的新晋斗地主游戏——真人天天斗地主

经典玩法、癞子玩法，竞技赛、单机场，统统都有！

活动天天有，幸运大转盘、每日免费抽奖、超值宝箱......等你来拿。


游戏稳定无BUG，游戏小占用内存少。

百万玩家同时在线，无需注册即可对战。

这么可爱的斗地主你还不来试试吗？"
乱斗西游2,http://f2.g.mi.com/download/AppStore/032da6dfb88a34aadaf8cf693231bcbded0059710/com.netease.ldxy.mi.apk,"小米版乱斗西游2为您提供乱斗西游2安卓版最新下载，最全的乱斗西游2游戏攻略，礼包激活码，欢迎来小米下载乱斗西游2。【游戏介绍】网易游戏出品！
人气MOBA手游，现已全面革新！
酣畅的MOBA对战震撼来袭。快约战好友，组队加入亿万玩家的战局！
IET、NEST电子竞技大赛指定项目。2015，玩游戏，就该试试这个！"
叫我万岁爷-敦煌博物馆联动,http://f100.g.mi.com/download/AppStore/0a2a294ac0ccf478dbac315e501082317ed351c91/com.wsy.wansuiye.mi.apk,"小米版叫我万岁爷-敦煌博物馆联动为您提供叫我万岁爷-敦煌博物馆联动安卓版最新下载，最全的叫我万岁爷-敦煌博物馆联动游戏攻略，礼包激活码，欢迎来小米下载叫我万岁爷-敦煌博物馆联动。【游戏介绍】开局就是皇帝！超人气宫廷养成手游《叫我万岁爷》携全新卡牌对战玩法重磅更新！
在这里，你可以沉浸式体验古代宫廷生活，获得帝王掌权的快感，遇见各色美人纳入后宫，培养名臣征战天下，缔交知己共迁行宫，赛季争霸笑傲九州，更有多种副本玩法轮番上阵，带你全方位体验养成乐趣！

游戏特色：
【美妃如云 温香软玉】
微服私访遍寻天下红颜，纳入后宫朝夕相伴，更有巾帼女枭，即是贤臣也是美妃！
【各色名臣 纳入麾下】
文臣武将任君差遣，培养清帝化龙升级，还有黄飞鸿等联动大臣限时招募，壮大翰林院！
【互动养成 御子相伴】
选秀宴会、养娃联姻、册封太子辅政……多角度还原古代宫廷日常，增加互动乐趣！
【共筑行宫 自由装饰】
建立行宫与好友互动，还有超多款精致家具任君挑选，装扮你的专属空间！
【华服锦饰 随意换装】
皇帝、妃子、大臣皮肤推陈出新，精美多样任你挑选，还能一键染印随心配色！
【超多玩法 休闲益智】
花样小游戏，各种支线剧情以及消除、合成、垂钓、卡牌等经典玩法，轻松又解压！
【赛季角逐 跨服对决】
每月限时开启赛季争霸，更有涉川万陆玩法增添探索趣味！究竟谁能获得这无上荣誉？"
拳皇命运,http://f2.g.mi.com/download/AppStore/0eaa417277ce3484cab5351666c2dd1a69b3fbfe3/com.tencent.kof.apk,小米版拳皇命运为您提供拳皇命运安卓版最新下载，最全的拳皇命运游戏攻略，礼包激活码，欢迎来小米下载拳皇命运。【游戏介绍】《拳皇命运》是由腾讯游戏独家代理发行，银汉游戏倾力打造的SNK正版授权拳皇格斗手游！拳皇经典焕新登场，格斗之魂永不熄灭！人气格斗家强势云集，打造KOF公平竞技，创新3V3多人对战，再现街机刺激闯关，体验百分百热血真格斗！
《神仙道》高清重制版,http://f2.g.mi.com/download/AppStore/005afcd49c25147d397beb7038c9c1ff881803b24/com.xd.sxddc.mi.apk,小米版《神仙道》高清重制版为您提供《神仙道》高清重制版安卓版最新下载，最全的《神仙道》高清重制版游戏攻略，礼包激活码，欢迎来小米下载《神仙道》高清重制版。【游戏介绍】神仙道高清重制版是心动官方出品，经典回合制横版闯关仙侠手游神仙道的新作品，全新引擎采用3D人物全新打造，特效华丽升级。3倍经验，5倍福利，来玩就送全神仙。 传承经典策略玩法，铸就新的传奇。青春可以重来，我们从未离开！
